time,size,pict_type
0,11960,I
0.020854,109,B
0.041708,109,B
0.062562,109,B
0.083417,111,B
0.104271,192,P
0.125125,181,B
0.145979,181,B
0.166833,182,B
0.187688,181,B
0.208542,188,P
0.229396,181,B
0.25025,181,B
0.271104,182,B
0.291958,181,B
0.312812,189,P
0.333667,181,B
0.354521,181,B
0.375375,182,B
0.396229,181,B
0.417083,189,P
0.437937,181,B
0.458792,181,B
0.479646,182,B
0.5005,181,B
0.521354,189,P
0.542208,181,B
0.563063,181,B
0.583917,182,B
0.604771,181,B
0.625625,189,P
0.646479,181,B
0.667333,181,B
0.688187,182,B
0.709042,181,B
0.729896,189,P
0.75075,181,B
0.771604,181,B
0.792458,182,B
0.813312,181,B
0.834167,189,P
0.855021,181,B
0.875875,181,B
0.896729,182,B
0.917583,181,B
0.938437,189,P
0.959292,181,B
0.980146,181,B
1.001,182,B
1.021854,181,B
1.042708,189,P
1.063562,181,B
1.084417,181,B
1.105271,182,B
1.126125,181,B
1.146979,189,P
1.167833,181,B
1.188687,181,B
1.209542,182,B
1.230396,181,B
1.25125,189,P
1.272104,181,B
1.292958,181,B
1.313813,182,B
1.334667,181,B
1.355521,189,P
1.376375,181,B
1.397229,181,B
1.418083,182,B
1.438937,181,B
1.459792,189,P
1.480646,181,B
1.5015,181,B
1.522354,192,B
1.543208,195,B
1.564062,512,P
1.584917,174,B
1.605771,174,B
1.626625,173,B
1.647479,174,B
1.668333,194,P
1.689187,199,B
1.710042,197,B
1.730896,190,B
1.75175,189,B
1.772604,419,P
1.793458,174,B
1.814312,174,B
1.835167,174,B
1.856021,173,B
1.876875,190,P
1.897729,191,B
1.918583,191,B
1.939437,190,B
1.960292,194,B
1.981146,365,P
2.002,174,B
2.022854,186,B
2.043708,180,B
2.064563,179,B
2.085417,473,P
2.106271,166,B
2.127125,166,B
2.147979,167,B
2.168833,171,B
2.189687,188,P
2.210542,175,B
2.231396,175,B
2.25225,174,B
2.273104,173,B
2.293958,183,P
2.314812,175,B
2.335667,175,B
2.356521,174,B
2.377375,173,B
2.398229,183,P
2.419083,185,B
2.439938,185,B
2.460792,195,B
2.481646,191,B
2.5025,489,P
2.523354,167,B
2.544208,167,B
2.565062,167,B
2.585917,166,B
2.606771,185,P
2.627625,197,B
2.648479,195,B
2.669333,195,B
2.690187,196,B
2.711042,555,P
2.731896,167,B
2.75275,169,B
2.773604,171,B
2.794458,178,B
2.815313,193,P
2.836167,187,B
2.857021,187,B
2.877875,182,B
2.898729,198,B
2.919583,494,P
2.940437,167,B
2.961292,167,B
2.982146,182,B
3.003,177,B
3.023854,478,P
3.044708,167,B
3.065562,167,B
3.086417,167,B
3.107271,166,B
3.128125,193,P
3.148979,185,B
3.169833,187,B
3.190687,185,B
3.211542,178,B
3.232396,559,P
3.25325,167,B
3.274104,167,B
3.294958,179,B
3.315812,198,B
3.336667,546,P
3.357521,170,B
3.378375,175,B
3.399229,172,B
3.420083,175,B
3.440937,191,P
3.461792,187,B
3.482646,187,B
3.5035,188,B
3.524354,189,B
3.545208,519,P
3.566062,169,B
3.586917,172,B
3.607771,172,B
3.628625,174,B
3.649479,184,P
3.670333,183,B
3.691187,182,B
3.712042,184,B
3.732896,185,B
3.75375,513,P
3.774604,169,B
3.795458,170,B
3.816312,181,B
3.837167,184,B
3.858021,517,P
3.878875,167,B
3.899729,167,B
3.920583,168,B
3.941437,167,B
3.962292,184,P
3.983146,194,B
4.004,192,B
4.024854,199,B
4.045708,188,B
4.066562,357,P
4.087417,169,B
4.108271,169,B
4.129125,172,B
4.149979,198,B
4.170833,425,P
4.191687,169,B
4.212542,169,B
4.233396,170,B
4.25425,169,B
4.275104,186,P
4.295958,187,B
4.316813,188,B
4.337667,192,B
4.358521,189,B
4.379375,357,P
4.400229,185,B
4.421083,193,B
4.441937,202,B
4.462792,183,B
4.483646,200,P
4.5045,187,B
4.525354,190,B
4.546208,185,B
4.567062,178,B
4.587917,312,P
4.608771,183,B
4.629625,185,B
4.650479,187,B
4.671333,186,B
4.692188,387,P
4.713042,193,B
4.733896,197,B
4.75475,196,B
4.775604,183,B
4.796458,197,P
4.817312,186,B
4.838167,197,B
4.859021,239,B
4.879875,304,B
4.900729,3404,P
4.921583,102,B
4.942437,98,B
4.963292,1959,B
4.984146,123,B
5.005,5597,P
5.025854,85,B
5.046708,132,B
5.067563,85,B
5.088417,119,B
5.109271,3855,P
5.130125,85,B
5.150979,80,B
5.171833,1846,B
5.192687,124,B
5.213542,5733,I
5.234396,95,B
5.25525,147,B
5.276104,92,B
5.296958,151,B
5.317812,3167,P
5.338667,137,B
5.359521,3329,P
5.380375,108,B
5.401229,94,B
5.422083,2177,B
5.442938,122,B
5.463792,3326,P
5.484646,99,B
5.5055,146,B
5.526354,104,B
5.547208,127,B
5.568062,2264,P
5.588917,116,B
5.609771,121,B
5.630625,2082,B
5.651479,128,B
5.672333,1663,P
5.693187,140,B
5.714042,123,B
5.734896,137,B
5.75575,126,B
5.776604,573,P
5.797458,150,B
5.818313,134,B
5.839167,1394,B
5.860021,109,B
5.880875,625,P
5.901729,143,B
5.922583,149,B
5.943437,147,B
5.964292,137,B
5.985146,168,P
6.006,137,B
6.026854,135,B
6.047708,138,B
6.068562,131,B
6.089417,154,P
6.110271,143,B
6.131125,137,B
6.151979,135,B
6.172833,130,B
6.193688,146,P
6.214542,130,B
6.235396,141,P
6.25625,1545,I
6.277104,91,B
6.297958,97,B
6.318812,992,B
6.339667,82,B
6.360521,2588,P
6.381375,463,B
6.402229,453,B
6.423083,4136,B
6.443937,123,B
6.464792,5136,P
6.485646,109,B
6.5065,120,B
6.527354,501,B
6.548208,104,B
6.569062,2591,P
6.589917,8808,I
6.610771,160,B
6.631625,156,B
6.652479,602,B
6.673333,100,B
6.694187,2036,P
6.715042,10666,I
6.735896,139,B
6.75675,139,B
6.777604,740,B
6.798458,109,B
6.819312,1893,P
6.840167,2895,B
6.861021,2889,B
6.881875,4515,B
6.902729,154,B
6.923583,11987,P
6.944437,172,P
6.965292,12408,I
6.986146,143,B
7.007,152,B
7.027854,760,B
7.048708,118,B
7.069562,2736,P
7.090417,2926,B
7.111271,2967,B
7.132125,4520,B
7.152979,179,B
7.173833,14985,P
7.194687,141,B
7.215542,97,B
7.236396,3293,B
7.25725,168,B
7.278104,17110,P
7.298958,1218,B
7.319812,1229,B
7.340667,1382,B
7.361521,272,B
7.382375,15380,P
7.403229,188,B
7.424083,177,B
7.444937,1397,B
7.465792,145,B
7.486646,12926,P
7.5075,727,B
7.528354,682,B
7.549208,1704,B
7.570062,163,B
7.590917,20043,P
7.611771,202,B
7.632625,221,B
7.653479,1047,B
7.674333,201,B
7.695187,3263,P
7.716042,1061,B
7.736896,1098,B
7.75775,1379,B
7.778604,206,B
7.799458,13894,P
7.820312,167,B
7.841167,189,B
7.862021,1384,B
7.882875,227,B
7.903729,12627,P
7.924583,1114,B
7.945437,1101,B
7.966292,960,B
7.987146,218,B
8.008,12787,P
8.028854,162,B
8.049708,206,B
8.070562,1011,B
8.091417,166,B
8.112271,15110,P
8.133125,635,B
8.153979,646,B
8.174833,1567,B
8.195688,169,B
8.216542,16722,P
8.237396,184,B
8.25825,172,B
8.279104,842,B
8.299958,192,B
8.320812,3068,P
8.341667,1013,B
8.362521,1011,B
8.383375,1181,B
8.404229,212,B
8.425083,12494,P
8.445937,144,B
8.466792,182,B
8.487646,768,B
8.5085,184,B
8.529354,11286,P
8.550208,723,B
8.571063,718,B
8.591917,1155,B
8.612771,197,B
8.633625,18225,P
8.654479,170,B
8.675333,174,B
8.696187,1205,B
8.717042,145,B
8.737896,16840,P
8.75875,610,B
8.779604,592,B
8.800458,1438,B
8.821312,161,B
8.842167,16145,P
8.863021,171,B
8.883875,191,B
8.904729,726,B
8.925583,159,B
8.946438,2485,P
8.967292,626,B
8.988146,635,B
9.009,737,B
9.029854,144,B
9.050708,11049,P
9.071562,125,B
9.092417,162,B
9.113271,845,B
9.134125,167,B
9.154979,13375,P
9.175833,825,B
9.196687,788,B
9.217542,980,B
9.238396,209,B
9.25925,16598,P
9.280104,165,B
9.300958,182,B
9.321813,955,B
9.342667,149,B
9.363521,14610,P
9.384375,632,B
9.405229,607,B
9.426083,1423,B
9.446937,185,B
9.467792,14568,P
9.488646,190,B
9.5095,222,B
9.530354,515,B
9.551208,167,B
9.572062,2089,P
9.592917,1015,B
9.613771,1060,B
9.634625,1193,B
9.655479,177,B
9.676333,16934,P
9.697188,139,B
9.718042,141,B
9.738896,925,B
9.75975,182,B
9.780604,14803,P
9.801458,760,B
9.822312,790,B
9.843167,946,B
9.864021,186,B
9.884875,15229,P
9.905729,211,B
9.926583,190,B
9.947437,888,B
9.968292,151,B
9.989146,11979,P
10.01,542,B
10.030854,524,B
10.051708,1129,B
10.072563,175,B
10.093417,16903,P
10.114271,165,B
10.135125,191,B
10.155979,585,B
10.176833,161,B
10.197687,2236,P
10.218542,851,B
10.239396,878,B
10.26025,1026,B
10.281104,181,B
10.301958,13623,P
10.322812,133,B
10.343667,136,B
10.364521,930,B
10.385375,192,B
10.406229,12645,P
10.427083,830,B
10.447938,779,B
10.468792,781,B
10.489646,191,B
10.5105,13177,P
10.531354,200,B
10.552208,162,B
10.573062,738,B
10.593917,152,B
10.614771,18196,P
10.635625,511,B
