time,size,pict_type
0,16758,I
0.020854,117,B
0.041708,116,B
0.062562,116,B
0.083417,174,P
0.104271,162,B
0.125125,161,B
0.145979,160,B
0.166833,168,P
0.187688,163,B
0.208542,163,B
0.229396,161,B
0.25025,160,B
0.271104,169,P
0.291958,163,B
0.312812,163,B
0.333667,161,B
0.354521,160,B
0.375375,169,P
0.396229,163,B
0.417083,163,B
0.437937,161,B
0.458792,160,B
0.479646,169,P
0.5005,163,B
0.521354,163,B
0.542208,161,B
0.563063,160,B
0.583917,169,P
0.604771,162,B
0.625625,161,B
0.646479,160,B
0.667333,169,P
0.688187,162,B
0.709042,161,B
0.729896,160,B
0.75075,169,P
0.771604,162,B
0.792458,161,B
0.813312,160,B
0.834167,169,P
0.855021,162,B
0.875875,161,B
0.896729,160,B
0.917583,169,P
0.938437,162,B
0.959292,161,B
0.980146,160,B
1.001,169,P
1.021854,162,B
1.042708,161,B
1.063562,160,B
1.084417,169,P
1.105271,162,B
1.126125,161,B
1.146979,160,B
1.167833,169,P
1.188687,162,B
1.209542,161,B
1.230396,160,B
1.25125,169,P
1.272104,162,B
1.292958,161,B
1.313813,160,B
1.334667,169,P
1.355521,162,B
1.376375,161,B
1.397229,160,B
1.418083,169,P
1.438937,162,B
1.459792,161,B
1.480646,160,B
1.5015,169,P
1.522354,162,B
1.543208,176,B
1.564062,177,B
1.584917,601,P
1.605771,154,B
1.626625,153,B
1.647479,152,B
1.668333,175,P
1.689187,163,B
1.710042,173,B
1.730896,173,B
1.75175,550,P
1.772604,149,B
1.793458,154,B
1.814312,151,B
1.835167,176,P
1.856021,171,B
1.876875,171,B
1.897729,170,B
1.918583,173,B
1.939437,438,P
1.960292,189,P
1.981146,162,B
2.002,162,B
2.022854,173,B
2.043708,159,B
2.064563,570,P
2.085417,150,B
2.106271,150,B
2.127125,150,B
2.147979,149,B
2.168833,188,P
2.189687,156,B
2.210542,156,B
2.231396,156,B
2.25225,155,B
2.273104,162,P
2.293958,156,B
2.314812,156,B
2.335667,156,B
2.356521,155,B
2.377375,162,P
2.398229,156,B
2.419083,156,B
2.439938,156,B
2.460792,155,B
2.481646,162,P
2.5025,162,B
2.523354,170,B
2.544208,166,B
2.565062,538,P
2.585917,149,B
2.606771,151,B
2.627625,149,B
2.648479,172,P
2.669333,171,B
2.690187,174,B
2.711042,615,P
2.731896,149,B
2.75275,149,B
2.773604,149,B
2.794458,148,B
2.815313,165,P
2.836167,165,B
2.857021,167,B
2.877875,172,B
2.898729,559,P
2.919583,149,B
2.940437,151,B
2.961292,149,B
2.982146,169,P
3.003,164,B
3.023854,170,B
3.044708,169,B
3.065562,531,P
3.086417,150,B
3.107271,150,B
3.128125,160,B
3.148979,166,B
3.169833,633,P
3.190687,149,B
3.211542,149,B
3.232396,149,B
3.25325,150,B
3.274104,175,P
3.294958,173,B
3.315812,174,B
3.336667,175,B
3.357521,169,B
3.378375,625,P
3.399229,158,B
3.420083,158,B
3.440937,165,B
3.461792,150,B
3.482646,186,P
3.5035,179,B
3.524354,176,B
3.545208,178,B
3.566062,178,B
3.586917,576,P
3.607771,156,B
3.628625,156,B
3.649479,173,B
3.670333,172,B
3.691187,620,P
3.712042,154,B
3.732896,154,B
3.75375,156,B
3.774604,153,B
3.795458,196,P
3.816312,169,B
3.837167,168,B
3.858021,174,B
3.878875,170,B
3.899729,533,P
3.920583,156,B
3.941437,156,B
3.962292,154,B
3.983146,185,P
4.004,171,B
4.024854,190,B
4.045708,169,B
4.066562,426,P
4.087417,154,B
4.108271,156,B
4.129125,155,B
4.149979,184,P
4.170833,163,B
4.191687,172,B
4.212542,167,B
4.233396,478,P
4.25425,153,B
4.275104,153,B
4.295958,152,B
4.316813,169,P
4.337667,170,B
4.358521,170,B
4.379375,165,B
4.400229,370,P
4.421083,153,B
4.441937,153,B
4.462792,152,B
4.483646,185,P
4.5045,168,B
4.525354,168,B
4.546208,188,B
4.567062,355,P
4.587917,154,B
4.608771,154,B
4.629625,169,B
4.650479,163,B
4.671333,445,P
4.692188,154,B
4.713042,154,B
4.733896,153,B
4.75475,152,B
4.775604,165,P
4.796458,153,B
4.817312,167,B
4.838167,165,B
4.859021,283,P
4.879875,168,B
4.900729,169,B
4.921583,206,B
4.942437,4695,P
4.963292,122,B
4.984146,140,B
5.005,130,B
5.025854,5207,P
5.046708,137,B
5.067563,131,B
5.088417,173,B
5.109271,5081,P
5.130125,139,B
5.150979,128,B
5.171833,166,B
5.192687,4076,P
5.213542,6829,I
5.234396,97,B
5.25525,125,B
5.276104,3405,P
5.296958,124,B
5.317812,124,B
5.338667,151,B
5.359521,4117,P
5.380375,118,B
5.401229,128,B
5.422083,156,B
5.442938,3751,P
5.463792,4831,I
5.484646,94,B
5.5055,138,B
5.526354,2835,P
5.547208,124,B
5.568062,151,B
5.588917,149,B
5.609771,3019,P
5.630625,99,B
5.651479,250,B
5.672333,126,B
5.693187,590,P
5.714042,160,B
5.734896,245,B
5.75575,158,B
5.776604,948,P
5.797458,100,B
5.818313,301,B
5.839167,99,B
5.860021,997,P
5.880875,90,B
5.901729,99,B
5.922583,103,B
5.943437,105,B
5.964292,1072,P
5.985146,111,B
6.006,124,B
6.026854,138,B
6.047708,114,B
6.068562,181,P
6.089417,116,B
6.110271,119,B
6.131125,121,B
6.151979,104,B
6.172833,141,P
6.193688,94,B
6.214542,98,B
6.235396,111,P
6.25625,1843,I
6.277104,90,B
6.297958,96,B
6.318812,2623,P
6.339667,113,B
6.360521,3984,P
6.381375,92,B
6.402229,1102,B
6.423083,95,B
6.443937,4488,P
6.464792,131,B
6.485646,6305,P
6.5065,113,B
6.527354,900,B
6.548208,111,B
6.569062,2949,P
6.589917,112,B
6.610771,8692,P
6.631625,123,B
6.652479,943,B
6.673333,122,B
6.694187,3084,P
6.715042,126,B
6.735896,10145,P
6.75675,129,B
6.777604,1320,B
6.798458,119,B
6.819312,3074,P
6.840167,124,B
6.861021,10619,P
6.881875,127,B
6.902729,1121,B
6.923583,119,B
6.944437,4050,P
6.965292,15097,I
6.986146,126,B
7.007,124,B
7.027854,866,B
7.048708,113,B
7.069562,3124,P
7.090417,123,B
7.111271,12659,P
7.132125,167,B
7.152979,1578,B
7.173833,140,B
7.194687,3776,P
7.215542,130,B
7.236396,3228,B
7.25725,20369,P
7.278104,210,B
7.298958,2233,B
7.319812,176,B
7.340667,16079,P
7.361521,234,B
7.382375,255,B
7.403229,2758,P
7.424083,215,B
7.444937,1578,B
7.465792,14175,P
7.486646,231,B
7.5075,232,B
7.528354,2071,P
7.549208,214,B
7.570062,1283,B
7.590917,19532,P
7.611771,276,B
7.632625,289,B
7.653479,1076,B
7.674333,218,B
7.695187,3724,P
7.716042,202,B
7.736896,1832,B
7.75775,271,B
7.778604,14197,P
7.799458,298,B
7.820312,1720,B
7.841167,258,B
7.862021,14246,P
7.882875,299,B
7.903729,2958,P
7.924583,205,B
7.945437,1924,B
7.966292,229,B
7.987146,12246,P
8.008,249,B
8.028854,2057,P
8.049708,230,B
8.070562,1137,B
8.091417,15806,P
8.112271,250,B
8.133125,1014,B
8.153979,219,B
8.174833,3664,P
8.195688,172,B
8.216542,1799,B
8.237396,226,B
8.25825,15078,P
8.279104,231,B
8.299958,236,B
8.320812,1399,B
8.341667,208,B
8.362521,14040,P
8.383375,222,B
8.404229,1126,B
8.425083,220,B
8.445937,3409,P
8.466792,191,B
8.487646,12557,P
8.5085,213,B
8.529354,818,B
8.550208,218,B
8.571063,2808,P
8.591917,177,B
8.612771,17368,P
8.633625,197,B
8.654479,1130,B
8.675333,228,B
8.696187,3377,P
8.717042,188,B
8.737896,15716,P
8.75875,200,B
8.779604,975,B
8.800458,238,B
8.821312,3084,P
8.842167,184,B
8.863021,1100,B
8.883875,14199,P
8.904729,215,B
8.925583,1307,B
8.946438,196,B
8.967292,13271,P
8.988146,218,B
9.009,234,B
9.029854,1796,P
9.050708,184,B
9.071562,839,B
9.092417,15580,P
9.113271,234,B
9.134125,238,B
9.154979,634,B
9.175833,210,B
9.196687,2462,P
9.217542,139,B
9.238396,1537,B
9.25925,259,B
9.280104,14120,P
9.300958,202,B
9.321813,1617,B
9.342667,220,B
9.363521,14158,P
9.384375,246,B
9.405229,2563,P
9.426083,202,B
9.446937,1409,B
9.467792,181,B
9.488646,12847,P
9.5095,216,B
9.530354,708,B
9.551208,191,B
9.572062,2621,P
9.592917,136,B
9.613771,1720,B
9.634625,241,B
9.655479,16113,P
9.676333,225,B
9.697188,1593,B
9.718042,185,B
9.738896,16848,P
9.75975,287,B
9.780604,2163,P
9.801458,167,B
9.822312,1256,B
9.843167,187,B
9.864021,13634,P
9.884875,244,B
9.905729,2149,P
9.926583,219,B
9.947437,1050,B
9.968292,12679,P
9.989146,236,B
10.01,2344,P
10.030854,173,B
10.051708,208,B
10.072563,924,B
10.093417,165,B
10.114271,14050,P
10.135125,235,B
10.155979,1919,P
10.176833,160,B
10.197687,1282,B
10.218542,177,B
10.239396,15497,P
10.26025,244,B
10.281104,1946,P
10.301958,161,B
10.322812,1417,B
10.343667,160,B
10.364521,13802,P
10.385375,197,B
10.406229,935,B
10.427083,201,B
10.447938,3344,P
10.468792,177,B
10.489646,904,B
10.5105,12449,P
10.531354,214,B
10.552208,236,B
10.573062,908,B
10.593917,192,B
10.614771,17414,P
10.635625,263,B
10.656479,2252,P
10.677333,173,B
10.698187,1246,B
10.719042,203,B
10.739896,14632,P
10.76075,263,B
10.781604,2281,P
10.802458,187,B
10.823313,1070,B
10.844167,15385,P
10.865021,256,B
10.885875,219,B
10.906729,613,B
10.927583,196,B
10.948437,3095,P
10.969292,156,B
10.990146,884,B
11.011,12144,P
11.031854,209,B
11.052708,244,B
11.073562,864,B
11.094417,167,B
11.115271,13957,P
11.136125,251,B
11.156979,779,B
11.177833,3969,P
11.198688,145,B
11.219542,212,B
11.240396,12065,P
11.26125,226,B
11.282104,2508,P
11.302958,170,B
11.323812,1146,B
11.344667,12798,P
11.365521,207,B
11.386375,224,B
11.407229,1715,P
11.428083,153,B
11.448937,1301,B
11.469792,167,B
11.490646,12258,P
11.5115,218,B
11.532354,2439,P
11.553208,164,B
11.574063,1482,B
11.594917,171,B
11.615771,15194,P
11.636625,254,B
11.657479,2492,P
11.678333,173,B
11.699187,1775,B
11.720042,196,B
11.740896,13785,P
11.76175,248,B
11.782604,2348,P
11.803458,192,B
11.824312,1766,B
11.845167,216,B
11.866021,11951,P
11.886875,255,B
11.907729,1486,P
11.928583,13375,I
11.949438,111,B
11.970292,173,B
11.991146,890,P
12.012,195,B
12.032854,268,B
12.053708,208,B
12.074562,2190,P
12.095417,167,B
12.116271,1232,P
12.137125,219,B
12.157979,313,B
12.178833,217,B
12.199687,2447,P
12.220542,206,B
12.241396,1323,P
12.26225,207,B
12.283104,538,B
12.303958,220,B
12.324813,2652,P
12.345667,141,B
12.366521,234,B
12.387375,249,B
12.408229,3206,P
12.429083,201,B
12.449937,286,B
12.470792,222,B
12.491646,2618,P
12.5125,159,B
12.533354,512,B
12.554208,207,B
12.575062,2235,P
12.595917,166,B
12.616771,414,B
12.637625,257,B
12.658479,2981,P
12.679333,183,B
12.700188,1533,P
12.721042,149,B
12.741896,219,B
12.76275,250,B
12.783604,2481,P
12.804458,195,B
12.825312,1847,P
12.846167,185,B
12.867021,358,B
12.887875,205,B
12.908729,2566,P
12.929583,192,B
12.950437,1797,P
12.971292,188,B
12.992146,345,B
13.013,257,B
13.033854,2975,P
13.054708,176,B
13.075563,259,B
13.096417,238,B
13.117271,2216,P
13.138125,209,B
13.158979,502,B
13.179833,257,B
13.200687,3281,P
13.221542,200,B
13.242396,373,B
13.26325,242,B
13.284104,2612,P
13.304958,221,B
13.325812,367,B
13.346667,252,B
13.367521,2702,P
13.388375,203,B
13.409229,1903,P
13.430083,167,B
13.450938,358,B
13.471792,210,B
13.492646,3695,P
13.5135,223,B
13.534354,407,B
13.555208,243,B
13.576062,3044,P
13.596917,152,B
13.617771,247,B
13.638625,250,B
13.659479,2585,P
13.680333,196,B
13.701187,2903,P
13.722042,194,B
13.742896,446,B
13.76375,242,B
13.784604,4209,P
13.805458,204,B
13.826313,527,B
13.847167,227,B
13.868021,2753,P
13.888875,201,B
13.909729,729,B
13.930583,200,B
13.951437,3564,P
13.972292,190,B
13.993146,628,B
14.014,224,B
14.034854,2774,P
14.055708,204,B
14.076562,515,B
14.097417,229,B
14.118271,3916,P
14.139125,184,B
14.159979,2905,P
14.180833,181,B
14.201688,1080,B
14.222542,165,B
14.243396,4140,P
14.26425,169,B
14.285104,511,B
14.305958,229,B
14.326812,3945,P
14.347667,176,B
14.368521,1763,P
14.389375,211,B
14.410229,741,B
14.431083,268,B
14.451937,3906,P
14.472792,178,B
14.493646,671,B
14.5145,201,B
14.535354,2649,P
14.556208,178,B
14.577063,990,B
14.597917,189,B
14.618771,4961,P
14.639625,192,B
14.660479,670,B
14.681333,213,B
14.702187,3367,P
14.723042,199,B
14.743896,942,B
14.76475,236,B
14.785604,3037,P
14.806458,185,B
14.827312,815,B
14.848167,230,B
14.869021,3316,P
14.889875,216,B
14.910729,2924,P
14.931583,231,B
14.952438,709,B
14.973292,232,B
14.994146,4634,P
15.015,191,B
15.035854,641,B
15.056708,234,B
15.077562,3338,P
15.098417,207,B
15.119271,679,B
15.140125,228,B
15.160979,3203,P
15.181833,168,B
15.202687,571,B
15.223542,244,B
15.244396,3164,P
15.26525,197,B
15.286104,720,B
15.306958,267,B
15.327813,3313,P
15.348667,251,B
15.369521,1811,P
15.390375,217,B
15.411229,908,B
15.432083,277,B
15.452937,3545,P
15.473792,206,B
15.494646,2385,P
15.5155,193,B
15.536354,686,B
15.557208,251,B
15.578062,3253,P
15.598917,189,B
15.619771,761,B
15.640625,251,B
15.661479,3051,P
15.682333,196,B
15.703188,887,B
15.724042,203,B
15.744896,2904,P
15.76575,195,B
15.786604,2611,P
15.807458,212,B
15.828312,688,B
15.849167,250,B
15.870021,3702,P
15.890875,199,B
15.911729,1498,P
15.932583,217,B
15.953437,620,B
15.974292,261,B
15.995146,3176,P
16.016,218,B
16.036854,1624,P
16.057708,199,B
16.078563,655,B
16.099417,234,B
16.120271,3079,P
16.141125,211,B
16.161979,1457,P
16.182833,201,B
16.203688,476,B
16.224542,277,B
16.245396,2659,P
16.26625,187,B
16.287104,1851,P
16.307958,192,B
16.328812,430,B
16.349667,219,B
16.370521,3390,P
16.391375,211,B
16.412229,498,B
16.433083,227,B
16.453937,1779,P
16.474792,187,B
16.495646,243,B
16.5165,239,B
16.537354,3568,P
16.558208,151,B
16.579062,306,B
16.599917,240,B
16.620771,2373,P
16.641625,189,B
16.662479,1373,P
16.683333,174,B
16.704187,238,B
16.725042,217,B
16.745896,2141,P
16.76675,201,B
16.787604,1364,P
16.808458,188,B
16.829313,278,B
16.850167,228,B
16.871021,2262,P
16.891875,185,B
16.912729,402,B
