time,size,pict_type
0,14465,I
0.020854,107,B
0.041708,108,B
0.062562,110,B
0.083417,176,B
0.104271,103,B
0.125125,104,B
0.145979,120,B
0.166833,519,P
0.187688,106,B
0.208542,106,B
0.229396,112,B
0.25025,120,B
0.271104,106,B
0.291958,105,B
0.312812,255,P
0.333667,105,B
0.354521,105,B
0.375375,105,B
0.396229,105,B
0.417083,106,B
0.437937,105,B
0.458792,104,B
0.479646,103,B
0.5005,186,P
0.521354,107,B
0.542208,108,B
0.563063,142,B
0.583917,106,B
0.604771,106,B
0.625625,202,P
0.646479,100,B
0.667333,131,B
0.688187,105,B
0.709042,177,P
0.729896,104,B
0.75075,209,P
0.771604,104,B
0.792458,104,B
0.813312,102,B
0.834167,144,B
0.855021,104,B
0.875875,104,B
0.896729,103,B
0.917583,205,P
0.938437,105,B
0.959292,107,B
0.980146,108,B
1.001,137,B
1.021854,105,B
1.042708,106,B
1.063562,107,B
1.084417,214,P
1.105271,107,B
1.126125,112,B
1.146979,108,B
1.167833,194,P
1.188687,105,B
1.209542,107,B
1.230396,107,B
1.25125,145,B
1.272104,106,B
1.292958,106,B
1.313813,104,B
1.334667,217,P
1.355521,105,B
1.376375,194,P
1.397229,106,B
1.418083,106,B
1.438937,107,B
1.459792,128,B
1.480646,108,B
1.5015,107,B
1.522354,106,B
1.543208,186,P
1.564062,113,B
1.584917,114,B
1.605771,114,B
1.626625,143,B
1.647479,107,B
1.668333,107,B
1.689187,105,B
1.710042,560,P
1.730896,112,B
1.75175,129,B
1.772604,106,B
1.793458,586,P
1.814312,104,B
1.835167,118,B
1.856021,144,B
1.876875,110,B
1.897729,111,B
1.918583,522,P
1.939437,106,B
1.960292,105,B
1.981146,110,B
2.002,100,B
2.022854,203,P
2.043708,112,B
2.064563,113,B
2.085417,110,B
2.106271,150,B
2.127125,100,B
2.147979,102,B
2.168833,100,B
2.189687,547,P
2.210542,104,B
2.231396,111,B
2.25225,102,B
2.273104,217,P
2.293958,103,B
2.314812,195,P
2.335667,107,B
2.356521,103,B
2.377375,107,B
2.398229,104,B
2.419083,198,P
2.439938,108,B
2.460792,111,B
2.481646,111,B
2.5025,109,B
2.523354,98,B
2.544208,98,B
2.565062,536,P
2.585917,100,B
2.606771,140,B
2.627625,98,B
2.648479,232,P
2.669333,107,B
2.690187,108,B
2.711042,108,B
2.731896,132,B
2.75275,103,B
2.773604,103,B
2.794458,103,B
2.815313,540,P
2.836167,113,B
2.857021,125,B
2.877875,106,B
2.898729,546,P
2.919583,104,B
2.940437,106,B
2.961292,103,B
2.982146,127,B
3.003,110,B
3.023854,110,B
3.044708,111,B
3.065562,504,P
3.086417,104,B
3.107271,102,B
3.128125,102,B
3.148979,118,B
3.169833,112,B
3.190687,112,B
3.211542,110,B
3.232396,533,P
3.25325,102,B
3.274104,104,B
3.294958,103,B
3.315812,141,B
3.336667,111,B
3.357521,112,B
3.378375,109,B
3.399229,581,P
3.420083,102,B
3.440937,104,B
3.461792,102,B
3.482646,132,B
3.5035,109,B
3.524354,110,B
3.545208,111,B
3.566062,578,P
3.586917,104,B
3.607771,104,B
3.628625,104,B
3.649479,151,B
3.670333,111,B
3.691187,113,B
3.712042,111,B
3.732896,612,P
3.75375,103,B
3.774604,103,B
3.795458,102,B
3.816312,151,B
3.837167,111,B
3.858021,112,B
3.878875,111,B
3.899729,531,P
3.920583,101,B
3.941437,103,B
3.962292,101,B
3.983146,160,B
4.004,113,B
4.024854,113,B
4.045708,112,B
4.066562,447,P
4.087417,105,B
4.108271,105,B
4.129125,108,B
4.149979,159,B
4.170833,113,B
4.191687,116,B
4.212542,114,B
4.233396,497,P
4.25425,102,B
4.275104,103,B
4.295958,113,B
4.316813,161,B
4.337667,115,B
4.358521,113,B
4.379375,118,B
4.400229,392,P
4.421083,107,B
4.441937,112,B
4.462792,107,B
4.483646,156,B
4.5045,113,B
4.525354,114,B
4.546208,114,B
4.567062,341,P
4.587917,104,B
4.608771,109,B
4.629625,102,B
4.650479,154,B
4.671333,110,B
4.692188,111,B
4.713042,111,B
4.733896,363,P
4.75475,106,B
4.775604,106,B
4.796458,161,B
4.817312,113,B
4.838167,111,B
4.859021,283,P
4.879875,126,B
4.900729,129,B
4.921583,125,B
4.942437,272,B
4.963292,149,B
4.984146,138,B
5.005,123,B
5.025854,5415,P
5.046708,119,B
5.067563,119,B
5.088417,135,B
5.109271,292,B
5.130125,139,B
5.150979,135,B
5.171833,133,B
5.192687,3723,P
5.213542,4630,I
5.234396,115,B
5.25525,137,B
5.276104,3082,P
5.296958,116,B
5.317812,117,B
5.338667,165,B
5.359521,322,B
5.380375,123,B
5.401229,127,B
5.422083,119,B
5.442938,3206,P
5.463792,3237,I
5.484646,193,B
5.5055,131,B
5.526354,2694,P
5.547208,120,B
5.568062,121,B
5.588917,105,B
5.609771,303,B
5.630625,116,B
5.651479,113,B
5.672333,126,B
5.693187,1322,P
5.714042,106,B
5.734896,139,B
5.75575,113,B
5.776604,880,P
5.797458,111,B
5.818313,315,B
5.839167,119,B
5.860021,830,P
5.880875,99,B
5.901729,99,B
5.922583,99,B
5.943437,99,B
5.964292,90,B
5.985146,81,B
6.006,81,B
6.026854,81,B
6.047708,796,P
6.068562,81,B
6.089417,81,B
6.110271,81,B
6.131125,81,B
6.151979,82,B
6.172833,81,B
6.193688,81,B
6.214542,81,B
6.235396,89,P
6.25625,1337,I
6.277104,143,B
6.297958,109,B
6.318812,1987,P
6.339667,111,B
6.360521,3009,P
6.381375,176,B
6.402229,1783,B
6.423083,249,B
6.443937,3867,P
6.464792,126,B
6.485646,4835,P
6.5065,169,B
6.527354,638,B
6.548208,233,B
6.569062,2720,P
6.589917,129,B
6.610771,7142,P
6.631625,197,B
6.652479,1006,B
6.673333,262,B
6.694187,2772,P
6.715042,156,B
6.735896,8219,P
6.75675,146,B
6.777604,1088,B
6.798458,287,B
6.819312,2533,P
6.840167,150,B
6.861021,8674,P
6.881875,237,B
6.902729,755,B
6.923583,5199,P
6.944437,239,P
6.965292,167,B
6.986146,8817,P
7.007,140,B
7.027854,1154,B
7.048708,248,B
7.069562,3401,P
7.090417,177,B
7.111271,10605,P
7.132125,175,B
7.152979,1292,B
7.173833,302,B
7.194687,3355,P
7.215542,160,B
7.236396,3616,B
7.25725,216,B
7.278104,14837,P
7.298958,151,B
7.319812,2007,B
7.340667,216,B
7.361521,11532,P
7.382375,208,B
7.403229,2409,P
7.424083,150,B
7.444937,1891,B
7.465792,180,B
7.486646,10376,P
7.5075,176,B
7.528354,1879,P
7.549208,151,B
7.570062,1567,B
7.590917,158,B
7.611771,14351,P
7.632625,166,B
7.653479,1246,B
7.674333,224,B
7.695187,3113,P
7.716042,162,B
7.736896,1531,B
7.75775,217,B
7.778604,10756,P
7.799458,200,B
7.820312,1610,B
7.841167,192,B
7.862021,10309,P
7.882875,168,B
7.903729,1220,B
7.924583,174,B
7.945437,3154,P
7.966292,168,B
7.987146,1393,B
8.008,224,B
8.028854,8307,P
8.049708,161,B
8.070562,1406,B
8.091417,181,B
8.112271,11138,P
8.133125,160,B
8.153979,1011,B
8.174833,224,B
8.195688,2639,P
8.216542,142,B
8.237396,2018,B
8.25825,237,B
8.279104,10723,P
8.299958,191,B
8.320812,1854,B
8.341667,203,B
8.362521,10502,P
8.383375,142,B
8.404229,973,B
8.425083,189,B
8.445937,2751,P
8.466792,180,B
8.487646,9766,P
8.5085,141,B
8.529354,864,B
8.550208,185,B
8.571063,2538,P
8.591917,154,B
8.612771,13529,P
8.633625,174,B
8.654479,1167,B
8.675333,213,B
8.696187,2954,P
8.717042,274,B
8.737896,12057,P
8.75875,155,B
8.779604,1017,B
8.800458,198,B
8.821312,2550,P
8.842167,142,B
8.863021,1444,B
8.883875,233,B
8.904729,10134,P
8.925583,146,B
8.946438,1331,B
8.967292,192,B
8.988146,9579,P
9.009,201,B
9.029854,1441,P
9.050708,147,B
9.071562,1031,B
9.092417,174,B
9.113271,11385,P
9.134125,143,B
9.154979,803,B
9.175833,207,B
9.196687,2124,P
9.217542,147,B
9.238396,1508,B
9.25925,233,B
9.280104,10906,P
9.300958,150,B
9.321813,1409,B
9.342667,172,B
9.363521,10402,P
9.384375,254,B
9.405229,1912,P
9.426083,131,B
9.446937,1395,B
9.467792,165,B
9.488646,10183,P
9.5095,137,B
9.530354,751,B
9.551208,187,B
9.572062,2180,P
9.592917,176,B
9.613771,1476,B
9.634625,227,B
9.655479,12715,P
9.676333,210,B
9.697188,1378,B
9.718042,240,B
9.738896,12961,P
9.75975,210,B
9.780604,1693,P
9.801458,163,B
9.822312,1272,B
9.843167,179,B
9.864021,10761,P
9.884875,208,B
9.905729,1754,P
9.926583,160,B
9.947437,1275,B
9.968292,185,B
9.989146,9104,P
10.01,149,B
10.030854,1627,P
10.051708,152,B
10.072563,1164,B
10.093417,182,B
10.114271,11190,P
10.135125,195,B
10.155979,1641,P
10.176833,149,B
10.197687,1190,B
10.218542,192,B
10.239396,12333,P
10.26025,202,B
10.281104,1604,P
10.301958,162,B
10.322812,1297,B
10.343667,206,B
10.364521,11077,P
10.385375,161,B
10.406229,904,B
10.427083,238,B
10.447938,2828,P
10.468792,137,B
10.489646,1205,B
10.5105,204,B
10.531354,8637,P
10.552208,135,B
10.573062,1114,B
10.593917,188,B
10.614771,13686,P
10.635625,201,B
10.656479,1798,P
10.677333,144,B
10.698187,1213,B
10.719042,196,B
10.739896,11798,P
10.76075,197,B
10.781604,1833,P
10.802458,145,B
10.823313,1293,B
10.844167,169,B
10.865021,11446,P
10.885875,155,B
10.906729,730,B
10.927583,217,B
10.948437,2801,P
10.969292,143,B
10.990146,1086,B
11.011,186,B
11.031854,8812,P
11.052708,164,B
11.073562,1059,B
11.094417,200,B
11.115271,10877,P
11.136125,142,B
11.156979,866,B
11.177833,190,B
11.198688,2715,P
11.219542,146,B
11.240396,1366,B
11.26125,224,B
11.282104,9177,P
11.302958,148,B
11.323812,1248,B
11.344667,179,B
11.365521,8738,P
11.386375,1774,P
11.407229,182,B
11.428083,1143,B
11.448937,138,B
11.469792,17008,I
11.490646,155,B
11.5115,261,B
11.532354,1755,P
11.553208,134,B
11.574063,1337,B
